6	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.1)- testing
parent_sim: 0.0300 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.2055 gap=0.1756 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2075 gap=0.1776 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.3041 gap=0.2742 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.4003 gap=0.3703 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.4263 gap=0.3963 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2530 gap=0.2230 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.2536 gap=0.2236 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.2872 gap=0.2573 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5755 gap=0.5455 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.5358 gap=0.5059 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.6900 gap=0.6600 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.6715 gap=0.6415 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.6917 gap=0.6617 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.6100 gap=0.5800 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.4059 gap=0.3759 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.3743 gap=0.3443 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.3840 gap=0.3541 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.3487 gap=0.3187 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.3724 gap=0.3425 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.2434 gap=0.2135 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.5569 gap=0.5269 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.5176 gap=0.4876 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.4672 gap=0.4372 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.3615 gap=0.3315 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.4616 gap=0.4316 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.4858 gap=0.4559 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.4664 gap=0.4365 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.4560 gap=0.4260 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.4298 gap=0.3999 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.3185 gap=0.2886 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.3117 gap=0.2817 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.3135 gap=0.2836 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.7271 gap=0.6972 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.4048 gap=0.3749 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.5004 gap=0.4704 train(resnet18,Flower102)-distill()-
ref_sim: 0.3457 gap=0.3158 train(resnet18,SDog120)-distill()-
ref_sim: 0.5758 gap=0.5459 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.5738 gap=0.5438 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.5211 gap=0.4911 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.4358 gap=0.4059 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.5929 gap=0.5629 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.5368 gap=0.5069 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.4875 gap=0.4576 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.3331 gap=0.3031 train(resnet18,SDog120)-steal(resnet18)-
7	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.5)- testing
parent_sim: 0.0347 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1036 gap=0.0690 pretrain(resnet18,ImageNet)-
ref_sim: 0.5008 gap=0.4661 train(mbnetv2,Flower102)-
ref_sim: 0.4024 gap=0.3678 train(mbnetv2,SDog120)-
ref_sim: 0.4862 gap=0.4515 train(resnet18,Flower102)-
ref_sim: 0.3105 gap=0.2759 train(resnet18,SDog120)-
ref_sim: 0.1694 gap=0.1347 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2504 gap=0.2158 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.2940 gap=0.2593 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.2639 gap=0.2292 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.1733 gap=0.1386 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.1865 gap=0.1518 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2385 gap=0.2038 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2311 gap=0.1964 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2164 gap=0.1818 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.3104 gap=0.2758 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.3051 gap=0.2705 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.2703 gap=0.2356 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3133 gap=0.2786 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.3062 gap=0.2715 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.2742 gap=0.2395 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.1718 gap=0.1372 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.1723 gap=0.1376 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.1605 gap=0.1258 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.1334 gap=0.0988 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.1426 gap=0.1079 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.1647 gap=0.1300 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.1567 gap=0.1221 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.1629 gap=0.1282 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.1772 gap=0.1425 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2348 gap=0.2001 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.3815 gap=0.3468 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.4160 gap=0.3814 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2330 gap=0.1983 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.2238 gap=0.1891 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.2575 gap=0.2228 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5403 gap=0.5056 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.6587 gap=0.6240 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.5954 gap=0.5608 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.7355 gap=0.7008 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.6498 gap=0.6152 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.8207 gap=0.7860 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.3145 gap=0.2798 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.2811 gap=0.2465 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.3255 gap=0.2909 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.3635 gap=0.3288 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.3583 gap=0.3236 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.3859 gap=0.3513 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.5291 gap=0.4944 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.4727 gap=0.4381 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.4872 gap=0.4525 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.3907 gap=0.3561 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3538 gap=0.3192 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.4340 gap=0.3994 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.5276 gap=0.4929 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.5488 gap=0.5142 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.5397 gap=0.5050 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.3168 gap=0.2821 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.3240 gap=0.2893 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.3557 gap=0.3210 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.6188 gap=0.5841 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.5521 gap=0.5174 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.5040 gap=0.4693 train(resnet18,Flower102)-distill()-
ref_sim: 0.3529 gap=0.3183 train(resnet18,SDog120)-distill()-
ref_sim: 0.7132 gap=0.6785 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.6748 gap=0.6401 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.4313 gap=0.3966 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.4543 gap=0.4196 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.6219 gap=0.5872 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.6273 gap=0.5926 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.3821 gap=0.3475 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.5677 gap=0.5330 train(resnet18,SDog120)-steal(resnet18)-
8	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)- testing
parent_sim: 0.0306 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1061 gap=0.0756 pretrain(resnet18,ImageNet)-
ref_sim: 0.5031 gap=0.4725 train(mbnetv2,Flower102)-
ref_sim: 0.4386 gap=0.4080 train(mbnetv2,SDog120)-
ref_sim: 0.5222 gap=0.4917 train(resnet18,Flower102)-
ref_sim: 0.3370 gap=0.3064 train(resnet18,SDog120)-
ref_sim: 0.1824 gap=0.1518 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2630 gap=0.2324 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.3328 gap=0.3022 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.2258 gap=0.1952 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.1573 gap=0.1267 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.1373 gap=0.1067 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2608 gap=0.2302 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2598 gap=0.2292 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2688 gap=0.2382 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.3116 gap=0.2810 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.3089 gap=0.2784 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.3078 gap=0.2773 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3314 gap=0.3009 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.3310 gap=0.3004 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.3342 gap=0.3036 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.1081 gap=0.0775 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.1661 gap=0.1355 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2028 gap=0.1723 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.1334 gap=0.1028 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.1200 gap=0.0895 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.1581 gap=0.1275 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.1335 gap=0.1029 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.1222 gap=0.0917 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.1695 gap=0.1389 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2832 gap=0.2526 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.4227 gap=0.3921 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.4699 gap=0.4393 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2788 gap=0.2482 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.3046 gap=0.2740 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.3271 gap=0.2965 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5693 gap=0.5387 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.4557 gap=0.4251 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.6164 gap=0.5858 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.6436 gap=0.6130 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.6545 gap=0.6239 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.5311 gap=0.5006 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.3156 gap=0.2850 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.3134 gap=0.2829 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.3870 gap=0.3564 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.3394 gap=0.3088 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.4129 gap=0.3823 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.3864 gap=0.3558 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.4723 gap=0.4417 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.4469 gap=0.4163 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.4740 gap=0.4435 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.4443 gap=0.4137 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3246 gap=0.2940 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.3231 gap=0.2926 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.5185 gap=0.4879 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.5431 gap=0.5126 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.5142 gap=0.4837 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.3391 gap=0.3085 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.3486 gap=0.3180 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.3353 gap=0.3047 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.5886 gap=0.5580 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.3950 gap=0.3644 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.5926 gap=0.5620 train(resnet18,Flower102)-distill()-
ref_sim: 0.3590 gap=0.3284 train(resnet18,SDog120)-distill()-
ref_sim: 0.5975 gap=0.5670 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.4769 gap=0.4463 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.4825 gap=0.4520 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.3087 gap=0.2781 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.6120 gap=0.5815 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.5194 gap=0.4888 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.4466 gap=0.4160 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.3455 gap=0.3149 train(resnet18,SDog120)-steal(resnet18)-
9	 pretrain(mbnetv2,ImageNet)-transfer(SDog120,0.1)- testing
parent_sim: 0.0165 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1562 gap=0.1396 pretrain(resnet18,ImageNet)-
ref_sim: 0.5751 gap=0.5586 train(mbnetv2,Flower102)-
ref_sim: 0.3832 gap=0.3667 train(mbnetv2,SDog120)-
ref_sim: 0.4709 gap=0.4543 train(resnet18,Flower102)-
ref_sim: 0.3279 gap=0.3113 train(resnet18,SDog120)-
ref_sim: 0.2095 gap=0.1930 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2487 gap=0.2321 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.2903 gap=0.2737 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.3236 gap=0.3070 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.3326 gap=0.3161 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.3213 gap=0.3048 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.3175 gap=0.3009 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.3445 gap=0.3280 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.3723 gap=0.3557 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.2980 gap=0.2815 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.2989 gap=0.2823 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.2871 gap=0.2706 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3085 gap=0.2920 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.3210 gap=0.3044 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.3268 gap=0.3102 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.2778 gap=0.2613 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.3012 gap=0.2847 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2718 gap=0.2553 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.3137 gap=0.2972 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.3228 gap=0.3063 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2781 gap=0.2616 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.3348 gap=0.3183 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.3357 gap=0.3192 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2897 gap=0.2732 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2557 gap=0.2391 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.2761 gap=0.2595 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.3003 gap=0.2837 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.5244 gap=0.5078 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.4841 gap=0.4676 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.4989 gap=0.4824 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.4985 gap=0.4820 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.2849 gap=0.2683 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.4401 gap=0.4236 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.2963 gap=0.2797 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.4780 gap=0.4614 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.3813 gap=0.3647 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.4241 gap=0.4076 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.5450 gap=0.5284 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.4625 gap=0.4460 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.4949 gap=0.4783 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.3922 gap=0.3757 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.3523 gap=0.3357 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.5807 gap=0.5642 train(mbnetv2,Flower102)-prune(0.2)-
