6	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.1)- testing
parent_sim: 0.0553 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.4581 gap=0.4028 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.6195 gap=0.5642 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.5671 gap=0.5119 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.5817 gap=0.5264 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.3315 gap=0.2762 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3144 gap=0.2591 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.3583 gap=0.3030 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.6190 gap=0.5637 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.5604 gap=0.5051 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.4913 gap=0.4360 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.4166 gap=0.3614 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.4413 gap=0.3860 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.3884 gap=0.3331 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.6482 gap=0.5930 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.4591 gap=0.4038 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.4998 gap=0.4445 train(resnet18,Flower102)-distill()-
ref_sim: 0.3897 gap=0.3344 train(resnet18,SDog120)-distill()-
ref_sim: 0.5612 gap=0.5059 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.4589 gap=0.4036 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3221 gap=0.2668 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.3946 gap=0.3393 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.5802 gap=0.5249 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.4794 gap=0.4241 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.3619 gap=0.3066 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.4917 gap=0.4365 train(resnet18,SDog120)-steal(resnet18)-
7	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.5)- testing
parent_sim: 0.0515 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1426 gap=0.0912 pretrain(resnet18,ImageNet)-
ref_sim: 0.7773 gap=0.7258 train(mbnetv2,Flower102)-
ref_sim: 0.4167 gap=0.3653 train(mbnetv2,SDog120)-
ref_sim: 0.6411 gap=0.5897 train(resnet18,Flower102)-
ref_sim: 0.3734 gap=0.3219 train(resnet18,SDog120)-
ref_sim: 0.2593 gap=0.2078 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.3646 gap=0.3132 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.4001 gap=0.3487 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.3386 gap=0.2872 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.2379 gap=0.1865 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.2278 gap=0.1764 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.3205 gap=0.2690 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.3082 gap=0.2568 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.3189 gap=0.2674 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.4625 gap=0.4111 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.4294 gap=0.3780 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.3948 gap=0.3433 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.4519 gap=0.4004 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.4351 gap=0.3837 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.3883 gap=0.3368 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.2497 gap=0.1982 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.3644 gap=0.3129 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.3471 gap=0.2957 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.2274 gap=0.1759 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.2454 gap=0.1940 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2425 gap=0.1911 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.2200 gap=0.1685 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.2427 gap=0.1912 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2433 gap=0.1918 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.3042 gap=0.2528 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.4836 gap=0.4322 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.4855 gap=0.4341 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.4001 gap=0.3487 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.3179 gap=0.2665 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.3118 gap=0.2604 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.7259 gap=0.6745 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.6536 gap=0.6021 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.7835 gap=0.7321 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.6312 gap=0.5798 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.7526 gap=0.7012 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.6384 gap=0.5869 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.4315 gap=0.3800 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.3349 gap=0.2834 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.4949 gap=0.4435 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.3369 gap=0.2855 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.4763 gap=0.4248 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.4546 gap=0.4031 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.7701 gap=0.7187 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.7546 gap=0.7032 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.7565 gap=0.7051 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.4404 gap=0.3890 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3986 gap=0.3471 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.3921 gap=0.3407 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.6698 gap=0.6183 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.6355 gap=0.5841 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.6416 gap=0.5901 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.4018 gap=0.3504 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.3755 gap=0.3240 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.3460 gap=0.2945 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.8410 gap=0.7896 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.3708 gap=0.3194 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.7099 gap=0.6585 train(resnet18,Flower102)-distill()-
ref_sim: 0.4047 gap=0.3533 train(resnet18,SDog120)-distill()-
ref_sim: 0.7458 gap=0.6944 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.5908 gap=0.5393 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3159 gap=0.2644 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.4691 gap=0.4177 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.6705 gap=0.6190 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.7112 gap=0.6598 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.3309 gap=0.2795 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.3511 gap=0.2997 train(resnet18,SDog120)-steal(resnet18)-
8	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)- testing
parent_sim: 0.0576 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1771 gap=0.1195 pretrain(resnet18,ImageNet)-
ref_sim: 0.6433 gap=0.5857 train(mbnetv2,Flower102)-
ref_sim: 0.2984 gap=0.2408 train(mbnetv2,SDog120)-
ref_sim: 0.5861 gap=0.5285 train(resnet18,Flower102)-
ref_sim: 0.4606 gap=0.4030 train(resnet18,SDog120)-
ref_sim: 0.2055 gap=0.1479 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2530 gap=0.1954 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.2751 gap=0.2175 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.3092 gap=0.2516 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.2391 gap=0.1815 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.2426 gap=0.1850 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2222 gap=0.1646 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2178 gap=0.1602 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2201 gap=0.1625 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.2698 gap=0.2122 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.2800 gap=0.2224 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.2679 gap=0.2103 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3100 gap=0.2524 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.3081 gap=0.2505 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.2757 gap=0.2181 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.2282 gap=0.1706 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.2161 gap=0.1585 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2912 gap=0.2336 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.2130 gap=0.1554 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.2248 gap=0.1672 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2602 gap=0.2026 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.2418 gap=0.1842 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.2395 gap=0.1819 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2436 gap=0.1860 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2329 gap=0.1753 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.2984 gap=0.2408 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.3644 gap=0.3068 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.4795 gap=0.4219 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.3574 gap=0.2998 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.3123 gap=0.2547 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5744 gap=0.5168 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.5469 gap=0.4893 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.7188 gap=0.6612 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.6334 gap=0.5758 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.7343 gap=0.6767 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.6568 gap=0.5992 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.4425 gap=0.3849 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.4234 gap=0.3658 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.3293 gap=0.2717 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.3146 gap=0.2570 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.3370 gap=0.2794 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.3290 gap=0.2714 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.6213 gap=0.5637 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.6140 gap=0.5564 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.5663 gap=0.5087 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.3118 gap=0.2542 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3383 gap=0.2807 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.4538 gap=0.3962 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.6294 gap=0.5718 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.6228 gap=0.5652 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.5883 gap=0.5307 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.4655 gap=0.4079 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.4765 gap=0.4189 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.4730 gap=0.4154 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.7032 gap=0.6456 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.3281 gap=0.2705 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.6416 gap=0.5840 train(resnet18,Flower102)-distill()-
ref_sim: 0.3960 gap=0.3384 train(resnet18,SDog120)-distill()-
ref_sim: 0.5734 gap=0.5158 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.5203 gap=0.4627 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3286 gap=0.2710 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.3064 gap=0.2488 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.6366 gap=0.5790 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.5022 gap=0.4446 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.3608 gap=0.3032 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.3873 gap=0.3297 train(resnet18,SDog120)-steal(resnet18)-
9	 pretrain(mbnetv2,ImageNet)-transfer(SDog120,0.1)- testing
parent_sim: 0.0334 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.3222 gap=0.2888 pretrain(resnet18,ImageNet)-
ref_sim: 0.5134 gap=0.4800 train(mbnetv2,Flower102)-
ref_sim: 0.4496 gap=0.4162 train(mbnetv2,SDog120)-
ref_sim: 0.3510 gap=0.3176 train(resnet18,Flower102)-
ref_sim: 0.5492 gap=0.5158 train(resnet18,SDog120)-
ref_sim: 0.2889 gap=0.2555 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.3226 gap=0.2892 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.3457 gap=0.3123 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.4356 gap=0.4022 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.4421 gap=0.4087 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.5305 gap=0.4971 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.3983 gap=0.3650 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.3653 gap=0.3319 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.3926 gap=0.3592 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.3381 gap=0.3047 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.3395 gap=0.3061 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.3423 gap=0.3089 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3573 gap=0.3239 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.3629 gap=0.3295 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.3673 gap=0.3339 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.4785 gap=0.4451 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.4071 gap=0.3737 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.4372 gap=0.4038 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.5401 gap=0.5067 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.5196 gap=0.4862 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.4732 gap=0.4398 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.5663 gap=0.5329 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.5720 gap=0.5386 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.5018 gap=0.4685 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.3388 gap=0.3054 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.4198 gap=0.3864 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.4809 gap=0.4475 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.6152 gap=0.5818 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.5040 gap=0.4706 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.4575 gap=0.4241 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5113 gap=0.4779 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.5298 gap=0.4964 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.5141 gap=0.4807 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.4741 gap=0.4407 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.5264 gap=0.4930 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.4211 gap=0.3877 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.6653 gap=0.6319 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.4400 gap=0.4066 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.4971 gap=0.4637 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.4814 gap=0.4480 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.5109 gap=0.4775 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.3853 gap=0.3519 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.5033 gap=0.4699 train(mbnetv2,Flower102)-prune(0.2)-
