6	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.1)- testing
parent_sim: 0.0900 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1762 gap=0.0520 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.1761 gap=0.0519 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.1782 gap=0.0540 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.1763 gap=0.0521 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.2589 gap=0.1347 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.2311 gap=0.1069 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.2990 gap=0.1748 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.2430 gap=0.1188 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.3161 gap=0.1919 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.2597 gap=0.1355 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.1885 gap=0.0642 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.1895 gap=0.0652 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.1906 gap=0.0664 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.2275 gap=0.1033 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.2230 gap=0.0988 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.2346 gap=0.1104 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.1788 gap=0.0546 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.1786 gap=0.0544 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.1818 gap=0.0576 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.2084 gap=0.0842 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.2126 gap=0.0884 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.2124 gap=0.0882 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.1805 gap=0.0563 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.2359 gap=0.1117 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.1822 gap=0.0580 train(resnet18,Flower102)-distill()-
ref_sim: 0.2110 gap=0.0868 train(resnet18,SDog120)-distill()-
ref_sim: 0.1771 gap=0.0529 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.1788 gap=0.0546 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.2972 gap=0.1730 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.2386 gap=0.1144 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.1822 gap=0.0580 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.1779 gap=0.0537 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.2622 gap=0.1380 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.2548 gap=0.1306 train(resnet18,SDog120)-steal(resnet18)-
--gap_min:0.0513, parent_sim:0.1242, correct:True, model:pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.5)-
8	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)- testing
parent_sim: 0.1357 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.2059 gap=0.0702 pretrain(resnet18,ImageNet)-
ref_sim: 0.1632 gap=0.0276 train(mbnetv2,Flower102)-
ref_sim: 0.2573 gap=0.1217 train(mbnetv2,SDog120)-
ref_sim: 0.1849 gap=0.0492 train(resnet18,Flower102)-
ref_sim: 0.2322 gap=0.0966 train(resnet18,SDog120)-
ref_sim: 0.1633 gap=0.0277 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.1570 gap=0.0214 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.1623 gap=0.0266 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.2565 gap=0.1208 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.2398 gap=0.1042 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.2476 gap=0.1119 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.1554 gap=0.0197 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.1524 gap=0.0167 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.1527 gap=0.0170 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.1599 gap=0.0242 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.1581 gap=0.0224 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.1572 gap=0.0215 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.1645 gap=0.0288 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.1625 gap=0.0268 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.1621 gap=0.0264 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.2550 gap=0.1193 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.2718 gap=0.1361 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2758 gap=0.1401 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.2551 gap=0.1194 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.2620 gap=0.1263 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2646 gap=0.1289 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.2516 gap=0.1160 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.2623 gap=0.1266 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2773 gap=0.1416 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.1612 gap=0.0255 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.1623 gap=0.0266 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.1661 gap=0.0305 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2764 gap=0.1407 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.2809 gap=0.1452 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.2830 gap=0.1474 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.1748 gap=0.0391 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.1702 gap=0.0345 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.1780 gap=0.0423 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.1768 gap=0.0411 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.1792 gap=0.0435 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.1823 gap=0.0466 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.2540 gap=0.1183 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.2613 gap=0.1256 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.2911 gap=0.1554 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.2780 gap=0.1423 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.2994 gap=0.1637 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.2781 gap=0.1424 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.1637 gap=0.0280 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.1652 gap=0.0295 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.1836 gap=0.0479 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.2583 gap=0.1226 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.2553 gap=0.1197 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.2953 gap=0.1597 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.1841 gap=0.0484 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.1829 gap=0.0472 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.1807 gap=0.0450 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.2328 gap=0.0972 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.2285 gap=0.0929 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.2292 gap=0.0936 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.1767 gap=0.0410 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.2753 gap=0.1396 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.1836 gap=0.0479 train(resnet18,Flower102)-distill()-
ref_sim: 0.2311 gap=0.0954 train(resnet18,SDog120)-distill()-
ref_sim: 0.1828 gap=0.0472 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.1768 gap=0.0412 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3041 gap=0.1684 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.2454 gap=0.1097 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.1804 gap=0.0447 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.1814 gap=0.0457 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.2942 gap=0.1585 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.2577 gap=0.1221 train(resnet18,SDog120)-steal(resnet18)-
--gap_min:0.0167, parent_sim:0.1357, correct:True, model:pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)-
9	 pretrain(mbnetv2,ImageNet)-transfer(SDog120,0.1)- testing
parent_sim: 0.0318 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.2721 gap=0.2402 pretrain(resnet18,ImageNet)-
ref_sim: 0.3309 gap=0.2991 train(mbnetv2,Flower102)-
ref_sim: 0.2713 gap=0.2395 train(mbnetv2,SDog120)-
ref_sim: 0.2990 gap=0.2672 train(resnet18,Flower102)-
ref_sim: 0.2804 gap=0.2486 train(resnet18,SDog120)-
ref_sim: 0.2425 gap=0.2107 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2812 gap=0.2494 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.3031 gap=0.2712 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.2350 gap=0.2031 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.2351 gap=0.2033 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.2380 gap=0.2061 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2603 gap=0.2285 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2615 gap=0.2297 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2963 gap=0.2645 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.2850 gap=0.2532 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.2857 gap=0.2539 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.3018 gap=0.2699 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3076 gap=0.2758 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.3119 gap=0.2800 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.3241 gap=0.2923 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.2376 gap=0.2057 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.2315 gap=0.1997 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2424 gap=0.2105 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.2454 gap=0.2136 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.2446 gap=0.2128 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2491 gap=0.2173 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.2485 gap=0.2166 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.2485 gap=0.2167 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2488 gap=0.2170 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2611 gap=0.2292 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.3016 gap=0.2698 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.3451 gap=0.3132 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2448 gap=0.2129 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.2466 gap=0.2148 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.2463 gap=0.2145 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.3412 gap=0.3093 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.3500 gap=0.3182 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.3434 gap=0.3115 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.3133 gap=0.2815 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.3033 gap=0.2715 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.3176 gap=0.2858 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.2778 gap=0.2460 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.2763 gap=0.2445 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.2908 gap=0.2590 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
