6	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.1)- testing
parent_sim: 0.0026 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.0190 gap=0.0163 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.0249 gap=0.0222 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.0125 gap=0.0099 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.0399 gap=0.0373 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.0202 gap=0.0176 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.0475 gap=0.0449 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.0199 gap=0.0173 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.0253 gap=0.0227 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.1458 gap=0.1432 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.1330 gap=0.1304 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.0345 gap=0.0319 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.1051 gap=0.1025 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.1467 gap=0.1441 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.0753 gap=0.0726 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.0493 gap=0.0466 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.0402 gap=0.0376 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.0303 gap=0.0277 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.0506 gap=0.0480 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.0572 gap=0.0546 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.0697 gap=0.0671 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.0115 gap=0.0089 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.0108 gap=0.0082 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.0098 gap=0.0072 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.0140 gap=0.0114 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.0140 gap=0.0114 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.0125 gap=0.0099 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.0458 gap=0.0431 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.0209 gap=0.0183 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.0250 gap=0.0224 train(resnet18,Flower102)-distill()-
ref_sim: 0.0147 gap=0.0121 train(resnet18,SDog120)-distill()-
ref_sim: 0.0496 gap=0.0470 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.0369 gap=0.0343 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.1213 gap=0.1187 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.0557 gap=0.0531 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.1012 gap=0.0985 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.0249 gap=0.0222 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.1031 gap=0.1005 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.1087 gap=0.1061 train(resnet18,SDog120)-steal(resnet18)-
7	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.5)- testing
parent_sim: 0.0043 pretrain(mbnetv2,ImageNet)-
[ERROR] ref_sim: 0.0043 gap=-0.0000 pretrain(resnet18,ImageNet)-
ref_sim: 0.0829 gap=0.0786 train(mbnetv2,Flower102)-
ref_sim: 0.0550 gap=0.0507 train(mbnetv2,SDog120)-
ref_sim: 0.0168 gap=0.0125 train(resnet18,Flower102)-
ref_sim: 0.0252 gap=0.0209 train(resnet18,SDog120)-
ref_sim: 0.0065 gap=0.0022 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.0071 gap=0.0028 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.0093 gap=0.0050 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.0149 gap=0.0106 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.0231 gap=0.0188 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.0197 gap=0.0154 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.0058 gap=0.0015 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.0053 gap=0.0010 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.0059 gap=0.0016 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.0073 gap=0.0030 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.0077 gap=0.0034 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.0064 gap=0.0021 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.0093 gap=0.0050 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.0081 gap=0.0038 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.0070 gap=0.0027 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.0159 gap=0.0116 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.0154 gap=0.0111 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.0207 gap=0.0164 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.0220 gap=0.0177 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.0192 gap=0.0149 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.0212 gap=0.0169 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.0185 gap=0.0142 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.0173 gap=0.0130 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.0272 gap=0.0229 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.0061 gap=0.0018 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.0085 gap=0.0042 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.0088 gap=0.0045 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.0140 gap=0.0097 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.0222 gap=0.0179 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.0200 gap=0.0157 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.0598 gap=0.0555 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.0296 gap=0.0253 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.0642 gap=0.0599 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.0544 gap=0.0501 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.0399 gap=0.0356 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.0511 gap=0.0468 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.0311 gap=0.0268 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.0258 gap=0.0215 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.0671 gap=0.0628 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.0362 gap=0.0319 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.0450 gap=0.0408 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.0314 gap=0.0271 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.0696 gap=0.0653 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.0862 gap=0.0819 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.0680 gap=0.0637 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.0681 gap=0.0638 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.0843 gap=0.0800 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.0718 gap=0.0675 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.0206 gap=0.0163 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.0199 gap=0.0156 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.0173 gap=0.0130 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.0231 gap=0.0188 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.0252 gap=0.0209 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.0291 gap=0.0248 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.0849 gap=0.0806 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.1534 gap=0.1491 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.0194 gap=0.0151 train(resnet18,Flower102)-distill()-
ref_sim: 0.0166 gap=0.0123 train(resnet18,SDog120)-distill()-
ref_sim: 0.0713 gap=0.0670 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.0326 gap=0.0283 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.1340 gap=0.1297 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.0415 gap=0.0372 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.0724 gap=0.0681 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.0354 gap=0.0311 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.0392 gap=0.0349 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.0659 gap=0.0616 train(resnet18,SDog120)-steal(resnet18)-
8	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)- testing
parent_sim: 0.0105 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.0172 gap=0.0067 pretrain(resnet18,ImageNet)-
ref_sim: 0.0188 gap=0.0083 train(mbnetv2,Flower102)-
ref_sim: 0.0455 gap=0.0350 train(mbnetv2,SDog120)-
ref_sim: 0.0153 gap=0.0048 train(resnet18,Flower102)-
ref_sim: 0.0154 gap=0.0049 train(resnet18,SDog120)-
ref_sim: 0.0198 gap=0.0093 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.0139 gap=0.0034 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.0113 gap=0.0008 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.0321 gap=0.0216 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.0444 gap=0.0339 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.0554 gap=0.0449 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.0121 gap=0.0016 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.0136 gap=0.0031 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.0122 gap=0.0017 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.0128 gap=0.0023 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.0133 gap=0.0028 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.0110 gap=0.0005 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.0112 gap=0.0007 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.0119 gap=0.0014 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
[ERROR] ref_sim: 0.0105 gap=-0.0000 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.0493 gap=0.0388 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.0428 gap=0.0323 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.0441 gap=0.0336 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.0380 gap=0.0275 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.0392 gap=0.0287 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.0258 gap=0.0153 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.0612 gap=0.0507 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.0693 gap=0.0588 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.0293 gap=0.0188 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.0196 gap=0.0091 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.0169 gap=0.0064 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.0124 gap=0.0019 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.0600 gap=0.0495 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.0437 gap=0.0332 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.0945 gap=0.0840 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.0357 gap=0.0252 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.0474 gap=0.0369 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.0635 gap=0.0530 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.0491 gap=0.0386 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.0373 gap=0.0268 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.0384 gap=0.0279 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.1559 gap=0.1454 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.0408 gap=0.0303 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.1717 gap=0.1612 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.0548 gap=0.0443 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.1583 gap=0.1478 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.0481 gap=0.0376 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.0209 gap=0.0104 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.0191 gap=0.0086 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.0177 gap=0.0072 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.0340 gap=0.0235 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.0391 gap=0.0286 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.0407 gap=0.0302 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.0146 gap=0.0041 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.0171 gap=0.0066 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.0160 gap=0.0055 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.0126 gap=0.0021 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.0149 gap=0.0044 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.0177 gap=0.0072 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.0235 gap=0.0130 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.0275 gap=0.0170 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.0155 gap=0.0050 train(resnet18,Flower102)-distill()-
ref_sim: 0.0158 gap=0.0053 train(resnet18,SDog120)-distill()-
ref_sim: 0.0820 gap=0.0715 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.0267 gap=0.0162 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.2242 gap=0.2137 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.0199 gap=0.0094 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.0652 gap=0.0547 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.0305 gap=0.0200 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.0477 gap=0.0372 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.0314 gap=0.0209 train(resnet18,SDog120)-steal(resnet18)-
9	 pretrain(mbnetv2,ImageNet)-transfer(SDog120,0.1)- testing
parent_sim: 0.0004 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.0078 gap=0.0074 pretrain(resnet18,ImageNet)-
ref_sim: 0.0023 gap=0.0018 train(mbnetv2,Flower102)-
ref_sim: 0.0290 gap=0.0285 train(mbnetv2,SDog120)-
ref_sim: 0.0023 gap=0.0019 train(resnet18,Flower102)-
ref_sim: 0.0101 gap=0.0096 train(resnet18,SDog120)-
ref_sim: 0.0066 gap=0.0061 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.0071 gap=0.0067 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.0044 gap=0.0040 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.0451 gap=0.0446 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.0230 gap=0.0225 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.0188 gap=0.0184 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.0023 gap=0.0018 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.0029 gap=0.0024 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.0033 gap=0.0029 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.0047 gap=0.0042 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.0044 gap=0.0040 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.0031 gap=0.0027 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.0034 gap=0.0030 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.0038 gap=0.0034 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.0035 gap=0.0031 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.0207 gap=0.0203 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.0309 gap=0.0305 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.0226 gap=0.0222 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.0219 gap=0.0215 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.0198 gap=0.0193 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.0198 gap=0.0194 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.0203 gap=0.0199 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.0197 gap=0.0193 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.0205 gap=0.0201 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.0040 gap=0.0035 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.0055 gap=0.0050 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.0072 gap=0.0067 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.0304 gap=0.0300 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.0181 gap=0.0177 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.0180 gap=0.0175 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.0112 gap=0.0107 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.0174 gap=0.0169 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.0047 gap=0.0043 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.0131 gap=0.0127 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.0122 gap=0.0118 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.0159 gap=0.0155 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.0354 gap=0.0349 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.0370 gap=0.0366 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.0732 gap=0.0728 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.0315 gap=0.0311 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.0398 gap=0.0394 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.0379 gap=0.0374 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.0022 gap=0.0018 train(mbnetv2,Flower102)-prune(0.2)-
