6	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.1)- testing
parent_sim: 0.0139 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1700 gap=0.1561 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.1990 gap=0.1851 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.1419 gap=0.1280 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.2022 gap=0.1883 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.1555 gap=0.1416 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2326 gap=0.2187 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.2284 gap=0.2145 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.2703 gap=0.2564 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.2913 gap=0.2774 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.2157 gap=0.2018 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.2887 gap=0.2748 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.2450 gap=0.2311 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.2936 gap=0.2797 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.2698 gap=0.2559 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.2384 gap=0.2245 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.2858 gap=0.2719 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.4589 gap=0.4450 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.2490 gap=0.2351 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.5022 gap=0.4883 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.2250 gap=0.2111 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.2204 gap=0.2065 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.2446 gap=0.2307 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.2846 gap=0.2707 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.2600 gap=0.2461 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.2141 gap=0.2002 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.2915 gap=0.2776 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.2599 gap=0.2460 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.2908 gap=0.2769 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.3409 gap=0.3270 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.1706 gap=0.1567 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.1544 gap=0.1405 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.1576 gap=0.1437 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.3720 gap=0.3581 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.2576 gap=0.2437 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.3740 gap=0.3601 train(resnet18,Flower102)-distill()-
ref_sim: 0.2541 gap=0.2402 train(resnet18,SDog120)-distill()-
ref_sim: 0.2769 gap=0.2630 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.2163 gap=0.2024 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.4573 gap=0.4434 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.2249 gap=0.2110 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.2466 gap=0.2327 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.2829 gap=0.2690 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.4058 gap=0.3919 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.2338 gap=0.2199 train(resnet18,SDog120)-steal(resnet18)-
--gap_min:0.1159, parent_sim:0.0139, correct:True, model:pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.1)-
7	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.5)- testing
parent_sim: 0.0588 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.2287 gap=0.1699 pretrain(resnet18,ImageNet)-
ref_sim: 0.2656 gap=0.2067 train(mbnetv2,Flower102)-
ref_sim: 0.2949 gap=0.2361 train(mbnetv2,SDog120)-
ref_sim: 0.2184 gap=0.1596 train(resnet18,Flower102)-
ref_sim: 0.1876 gap=0.1288 train(resnet18,SDog120)-
ref_sim: 0.2441 gap=0.1853 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2357 gap=0.1769 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.2320 gap=0.1732 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.2116 gap=0.1528 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.2820 gap=0.2231 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.2226 gap=0.1638 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.1841 gap=0.1253 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.1857 gap=0.1268 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2083 gap=0.1495 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.2297 gap=0.1709 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.2096 gap=0.1508 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.2335 gap=0.1746 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.2050 gap=0.1461 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.2550 gap=0.1962 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.1766 gap=0.1178 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.2106 gap=0.1517 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.2773 gap=0.2185 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2726 gap=0.2138 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.2093 gap=0.1504 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.2041 gap=0.1452 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2655 gap=0.2067 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.3321 gap=0.2733 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.2711 gap=0.2122 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2585 gap=0.1997 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.1731 gap=0.1143 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.3886 gap=0.3298 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.2032 gap=0.1444 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2973 gap=0.2385 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.2841 gap=0.2253 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.3667 gap=0.3078 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.3302 gap=0.2713 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.3049 gap=0.2461 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.4153 gap=0.3564 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.4786 gap=0.4197 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.1921 gap=0.1333 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.2569 gap=0.1981 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.3223 gap=0.2635 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.3328 gap=0.2740 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.2518 gap=0.1930 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.2954 gap=0.2365 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.4343 gap=0.3754 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.2240 gap=0.1652 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.2329 gap=0.1740 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.2723 gap=0.2135 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.3941 gap=0.3353 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.3600 gap=0.3011 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3854 gap=0.3266 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.2723 gap=0.2134 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.2491 gap=0.1902 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.2345 gap=0.1756 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.2784 gap=0.2195 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.1967 gap=0.1378 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.2047 gap=0.1459 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.2258 gap=0.1670 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.4680 gap=0.4091 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.3206 gap=0.2618 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.3153 gap=0.2565 train(resnet18,Flower102)-distill()-
ref_sim: 0.1989 gap=0.1401 train(resnet18,SDog120)-distill()-
ref_sim: 0.3571 gap=0.2983 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.3794 gap=0.3205 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.5313 gap=0.4725 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.2843 gap=0.2254 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.3284 gap=0.2696 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.3948 gap=0.3360 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.3424 gap=0.2836 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.2643 gap=0.2055 train(resnet18,SDog120)-steal(resnet18)-
--gap_min:0.1143, parent_sim:0.0588, correct:True, model:pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.5)-
8	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)- testing
parent_sim: 0.0567 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1464 gap=0.0897 pretrain(resnet18,ImageNet)-
ref_sim: 0.2818 gap=0.2250 train(mbnetv2,Flower102)-
ref_sim: 0.3644 gap=0.3077 train(mbnetv2,SDog120)-
ref_sim: 0.2865 gap=0.2298 train(resnet18,Flower102)-
ref_sim: 0.1973 gap=0.1405 train(resnet18,SDog120)-
ref_sim: 0.2249 gap=0.1681 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2057 gap=0.1489 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.1479 gap=0.0912 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.2051 gap=0.1484 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.2650 gap=0.2082 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.1956 gap=0.1389 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.1299 gap=0.0732 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.1739 gap=0.1172 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.1693 gap=0.1126 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.1764 gap=0.1197 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.1405 gap=0.0837 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.1682 gap=0.1114 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.1718 gap=0.1150 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.1735 gap=0.1167 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.1394 gap=0.0827 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.1725 gap=0.1158 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.2139 gap=0.1572 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2192 gap=0.1624 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.2325 gap=0.1758 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.2203 gap=0.1635 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2652 gap=0.2084 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.2212 gap=0.1645 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.1917 gap=0.1349 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2026 gap=0.1458 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.1143 gap=0.0575 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.3369 gap=0.2802 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.0978 gap=0.0410 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2279 gap=0.1712 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.4215 gap=0.3648 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.3770 gap=0.3203 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.3392 gap=0.2824 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.2820 gap=0.2253 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.3425 gap=0.2857 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.4174 gap=0.3606 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.2425 gap=0.1858 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.2310 gap=0.1742 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.3083 gap=0.2516 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.2733 gap=0.2166 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.2672 gap=0.2104 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.2744 gap=0.2177 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.4681 gap=0.4113 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.2132 gap=0.1565 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.3155 gap=0.2588 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.2551 gap=0.1984 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.3193 gap=0.2626 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.3603 gap=0.3036 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.2988 gap=0.2421 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.3442 gap=0.2875 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.2659 gap=0.2092 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.2541 gap=0.1974 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.2677 gap=0.2110 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.1622 gap=0.1055 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.1726 gap=0.1159 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.2366 gap=0.1798 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.4198 gap=0.3631 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.2539 gap=0.1972 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.1298 gap=0.0730 train(resnet18,Flower102)-distill()-
ref_sim: 0.2147 gap=0.1580 train(resnet18,SDog120)-distill()-
ref_sim: 0.3596 gap=0.3028 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.2043 gap=0.1476 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3569 gap=0.3002 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.2315 gap=0.1748 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.4374 gap=0.3807 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.2281 gap=0.1713 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.4429 gap=0.3861 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.2547 gap=0.1979 train(resnet18,SDog120)-steal(resnet18)-
--gap_min:0.0410, parent_sim:0.0567, correct:True, model:pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)-
9	 pretrain(mbnetv2,ImageNet)-transfer(SDog120,0.1)- testing
parent_sim: 0.1487 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.2433 gap=0.0946 pretrain(resnet18,ImageNet)-
ref_sim: 0.3743 gap=0.2256 train(mbnetv2,Flower102)-
ref_sim: 0.3796 gap=0.2309 train(mbnetv2,SDog120)-
ref_sim: 0.3311 gap=0.1824 train(resnet18,Flower102)-
ref_sim: 0.3336 gap=0.1849 train(resnet18,SDog120)-
ref_sim: 0.2787 gap=0.1300 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.3109 gap=0.1622 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.3140 gap=0.1653 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.3538 gap=0.2051 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.3236 gap=0.1749 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.2940 gap=0.1453 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2853 gap=0.1366 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2588 gap=0.1101 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.3816 gap=0.2329 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.2515 gap=0.1029 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.2123 gap=0.0636 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.3308 gap=0.1821 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3266 gap=0.1779 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.2706 gap=0.1219 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.3001 gap=0.1514 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.3205 gap=0.1718 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.3317 gap=0.1830 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2884 gap=0.1397 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.3435 gap=0.1948 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.3369 gap=0.1882 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2458 gap=0.0971 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.3370 gap=0.1883 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.3078 gap=0.1591 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.3189 gap=0.1702 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2453 gap=0.0966 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.4018 gap=0.2531 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.2516 gap=0.1030 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.4580 gap=0.3093 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.5742 gap=0.4255 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.4201 gap=0.2714 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.3447 gap=0.1960 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.3144 gap=0.1657 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.3420 gap=0.1933 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.2841 gap=0.1354 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.3865 gap=0.2378 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.4532 gap=0.3046 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.3460 gap=0.1973 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.3924 gap=0.2437 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.2740 gap=0.1253 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
