6	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.1)- testing
parent_sim: 0.0355 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1748 gap=0.1393 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2000 gap=0.1644 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.1731 gap=0.1376 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.1774 gap=0.1419 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.1760 gap=0.1405 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.1830 gap=0.1474 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.2025 gap=0.1669 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.1785 gap=0.1430 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2144 gap=0.1789 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.3015 gap=0.2659 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.3399 gap=0.3044 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2344 gap=0.1989 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.2955 gap=0.2599 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.1863 gap=0.1508 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5830 gap=0.5475 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.4674 gap=0.4319 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.7418 gap=0.7063 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.6628 gap=0.6273 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.7138 gap=0.6783 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.6557 gap=0.6202 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.4109 gap=0.3754 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.4105 gap=0.3750 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.3351 gap=0.2996 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.2281 gap=0.1926 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.3616 gap=0.3260 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.2704 gap=0.2349 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.5095 gap=0.4740 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.4738 gap=0.4383 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.5430 gap=0.5075 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.2992 gap=0.2637 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3097 gap=0.2742 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.3769 gap=0.3414 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.5535 gap=0.5180 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.5604 gap=0.5248 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.5791 gap=0.5436 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.2571 gap=0.2216 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.2682 gap=0.2326 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.2759 gap=0.2404 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.6390 gap=0.6034 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.4176 gap=0.3821 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.6624 gap=0.6268 train(resnet18,Flower102)-distill()-
ref_sim: 0.3631 gap=0.3276 train(resnet18,SDog120)-distill()-
ref_sim: 0.6938 gap=0.6583 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.5185 gap=0.4830 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3737 gap=0.3382 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.4316 gap=0.3961 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.6531 gap=0.6176 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.5301 gap=0.4946 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.4013 gap=0.3658 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.3141 gap=0.2786 train(resnet18,SDog120)-steal(resnet18)-
7	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.5)- testing
parent_sim: 0.0338 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1038 gap=0.0700 pretrain(resnet18,ImageNet)-
ref_sim: 0.5060 gap=0.4722 train(mbnetv2,Flower102)-
ref_sim: 0.3343 gap=0.3005 train(mbnetv2,SDog120)-
ref_sim: 0.5990 gap=0.5653 train(resnet18,Flower102)-
ref_sim: 0.2942 gap=0.2604 train(resnet18,SDog120)-
ref_sim: 0.1776 gap=0.1438 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.1760 gap=0.1422 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.2545 gap=0.2207 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.2134 gap=0.1796 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.1863 gap=0.1525 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.1953 gap=0.1615 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2050 gap=0.1712 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2156 gap=0.1818 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2107 gap=0.1769 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.2431 gap=0.2093 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.2442 gap=0.2104 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.2368 gap=0.2031 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.2853 gap=0.2515 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.2837 gap=0.2499 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.2346 gap=0.2008 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.1802 gap=0.1464 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.2044 gap=0.1706 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2405 gap=0.2067 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.1794 gap=0.1457 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.1701 gap=0.1363 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.2125 gap=0.1788 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.1848 gap=0.1510 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.1777 gap=0.1439 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.2226 gap=0.1888 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2114 gap=0.1777 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.2971 gap=0.2633 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.3529 gap=0.3191 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.2960 gap=0.2622 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.2786 gap=0.2448 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.2537 gap=0.2199 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5662 gap=0.5324 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.7055 gap=0.6717 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.6157 gap=0.5819 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.6714 gap=0.6376 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.6009 gap=0.5671 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.6807 gap=0.6469 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.3656 gap=0.3318 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.3599 gap=0.3261 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.4153 gap=0.3815 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.3343 gap=0.3005 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.4651 gap=0.4313 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.4234 gap=0.3896 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.5469 gap=0.5131 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.5373 gap=0.5036 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.4801 gap=0.4463 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.3536 gap=0.3198 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3990 gap=0.3652 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.4012 gap=0.3674 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.6627 gap=0.6289 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.6568 gap=0.6230 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.6542 gap=0.6204 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.3126 gap=0.2788 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.3233 gap=0.2895 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.2957 gap=0.2619 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.6064 gap=0.5726 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.4410 gap=0.4072 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.6244 gap=0.5906 train(resnet18,Flower102)-distill()-
ref_sim: 0.3434 gap=0.3097 train(resnet18,SDog120)-distill()-
ref_sim: 0.6741 gap=0.6404 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.5576 gap=0.5238 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3779 gap=0.3441 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.3989 gap=0.3651 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.6207 gap=0.5869 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.6214 gap=0.5876 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.3902 gap=0.3564 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.4747 gap=0.4409 train(resnet18,SDog120)-steal(resnet18)-
8	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)- testing
parent_sim: 0.0407 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1017 gap=0.0611 pretrain(resnet18,ImageNet)-
ref_sim: 0.5390 gap=0.4983 train(mbnetv2,Flower102)-
ref_sim: 0.4169 gap=0.3763 train(mbnetv2,SDog120)-
ref_sim: 0.5382 gap=0.4976 train(resnet18,Flower102)-
ref_sim: 0.3507 gap=0.3100 train(resnet18,SDog120)-
ref_sim: 0.2221 gap=0.1815 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2319 gap=0.1913 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.2679 gap=0.2272 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.1464 gap=0.1057 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.1763 gap=0.1356 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.1795 gap=0.1389 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2738 gap=0.2331 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2636 gap=0.2229 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2708 gap=0.2301 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.2788 gap=0.2382 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.2724 gap=0.2317 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.2857 gap=0.2450 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.2928 gap=0.2522 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.2812 gap=0.2406 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.2709 gap=0.2302 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.1338 gap=0.0932 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.2238 gap=0.1831 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2036 gap=0.1629 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.1377 gap=0.0970 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.1391 gap=0.0985 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.1738 gap=0.1332 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.1451 gap=0.1044 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.1483 gap=0.1077 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.1751 gap=0.1344 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2371 gap=0.1964 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.3195 gap=0.2789 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.3549 gap=0.3143 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.3300 gap=0.2893 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.3228 gap=0.2821 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.3186 gap=0.2779 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5134 gap=0.4728 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.6068 gap=0.5662 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.6423 gap=0.6016 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.6762 gap=0.6356 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.6450 gap=0.6043 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.7091 gap=0.6684 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.4155 gap=0.3748 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.4362 gap=0.3955 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.4054 gap=0.3648 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.2892 gap=0.2485 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.4295 gap=0.3888 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.2768 gap=0.2362 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.5538 gap=0.5131 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.5397 gap=0.4991 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.5174 gap=0.4768 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.4367 gap=0.3960 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.4026 gap=0.3620 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.4134 gap=0.3728 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.5505 gap=0.5099 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.5446 gap=0.5040 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.5314 gap=0.4908 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.3570 gap=0.3164 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.3407 gap=0.3000 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.3944 gap=0.3537 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.6368 gap=0.5962 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.4145 gap=0.3738 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.6478 gap=0.6072 train(resnet18,Flower102)-distill()-
ref_sim: 0.3298 gap=0.2891 train(resnet18,SDog120)-distill()-
ref_sim: 0.6983 gap=0.6577 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.6341 gap=0.5934 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.4975 gap=0.4569 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.3815 gap=0.3409 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.7547 gap=0.7140 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.6183 gap=0.5777 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.4080 gap=0.3674 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.5472 gap=0.5066 train(resnet18,SDog120)-steal(resnet18)-
9	 pretrain(mbnetv2,ImageNet)-transfer(SDog120,0.1)- testing
parent_sim: 0.0242 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.2551 gap=0.2309 pretrain(resnet18,ImageNet)-
ref_sim: 0.4601 gap=0.4359 train(mbnetv2,Flower102)-
ref_sim: 0.4359 gap=0.4117 train(mbnetv2,SDog120)-
ref_sim: 0.5071 gap=0.4829 train(resnet18,Flower102)-
ref_sim: 0.4306 gap=0.4064 train(resnet18,SDog120)-
ref_sim: 0.2402 gap=0.2160 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.2321 gap=0.2079 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.2338 gap=0.2096 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.2849 gap=0.2607 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.3558 gap=0.3316 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.3789 gap=0.3547 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2583 gap=0.2341 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2618 gap=0.2376 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2617 gap=0.2375 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.2493 gap=0.2252 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.2376 gap=0.2134 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.2325 gap=0.2084 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.2448 gap=0.2206 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.2342 gap=0.2100 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.2263 gap=0.2021 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.3457 gap=0.3215 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.3273 gap=0.3031 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.3327 gap=0.3085 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.3469 gap=0.3228 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.3431 gap=0.3189 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.3415 gap=0.3173 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.3447 gap=0.3206 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.3474 gap=0.3232 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.3485 gap=0.3243 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.2590 gap=0.2348 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.2348 gap=0.2107 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.2732 gap=0.2490 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.4198 gap=0.3957 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.4387 gap=0.4145 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.4344 gap=0.4102 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.4523 gap=0.4281 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.5133 gap=0.4891 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.4375 gap=0.4133 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.4882 gap=0.4640 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.3831 gap=0.3589 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.5480 gap=0.5238 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.4307 gap=0.4065 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.4523 gap=0.4282 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.4555 gap=0.4313 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.5805 gap=0.5563 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.5128 gap=0.4886 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.6542 gap=0.6300 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.4937 gap=0.4695 train(mbnetv2,Flower102)-prune(0.2)-
