6	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.1)- testing
parent_sim: 0.0680 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.3085 gap=0.2405 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.3262 gap=0.2582 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.6913 gap=0.6233 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.4207 gap=0.3527 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.5553 gap=0.4873 train(resnet18,Flower102)-distill()-
ref_sim: 0.3571 gap=0.2891 train(resnet18,SDog120)-distill()-
ref_sim: 0.5608 gap=0.4927 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.5404 gap=0.4724 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3981 gap=0.3301 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.3548 gap=0.2868 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.5729 gap=0.5049 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.5096 gap=0.4416 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.3901 gap=0.3221 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.4251 gap=0.3571 train(resnet18,SDog120)-steal(resnet18)-
7	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,0.5)- testing
parent_sim: 0.0520 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.2970 gap=0.2450 pretrain(resnet18,ImageNet)-
ref_sim: 0.7543 gap=0.7022 train(mbnetv2,Flower102)-
ref_sim: 0.6222 gap=0.5702 train(mbnetv2,SDog120)-
ref_sim: 0.7962 gap=0.7442 train(resnet18,Flower102)-
ref_sim: 0.5759 gap=0.5239 train(resnet18,SDog120)-
ref_sim: 0.3725 gap=0.3205 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.5482 gap=0.4961 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.4474 gap=0.3954 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.4291 gap=0.3771 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.4484 gap=0.3964 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.4215 gap=0.3695 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.3925 gap=0.3405 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.3925 gap=0.3404 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.3547 gap=0.3027 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.5045 gap=0.4524 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.5056 gap=0.4536 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.4919 gap=0.4399 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.4786 gap=0.4266 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.4833 gap=0.4313 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.4758 gap=0.4238 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.4226 gap=0.3706 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.4429 gap=0.3909 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.5623 gap=0.5102 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.4420 gap=0.3900 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.4430 gap=0.3909 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.5195 gap=0.4675 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.4331 gap=0.3811 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.3873 gap=0.3353 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.5028 gap=0.4507 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.4355 gap=0.3834 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.5991 gap=0.5470 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.5491 gap=0.4970 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.6584 gap=0.6064 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.6712 gap=0.6192 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.6572 gap=0.6052 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.6088 gap=0.5568 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.6921 gap=0.6401 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.7787 gap=0.7267 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.7871 gap=0.7351 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.7711 gap=0.7191 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.7816 gap=0.7296 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.5724 gap=0.5204 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.6721 gap=0.6200 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.5015 gap=0.4495 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.6480 gap=0.5960 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.5441 gap=0.4920 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.6053 gap=0.5532 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.7488 gap=0.6968 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.7503 gap=0.6983 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.6522 gap=0.6001 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.6130 gap=0.5610 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.5274 gap=0.4754 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.3858 gap=0.3337 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.7973 gap=0.7452 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.7940 gap=0.7420 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.7671 gap=0.7151 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.5061 gap=0.4541 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.5123 gap=0.4602 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.5305 gap=0.4784 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.7919 gap=0.7399 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.4276 gap=0.3755 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.7985 gap=0.7465 train(resnet18,Flower102)-distill()-
ref_sim: 0.5040 gap=0.4519 train(resnet18,SDog120)-distill()-
ref_sim: 0.7242 gap=0.6722 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.7278 gap=0.6758 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3864 gap=0.3343 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.3630 gap=0.3110 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.7685 gap=0.7165 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.7409 gap=0.6889 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.4624 gap=0.4103 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.3599 gap=0.3079 train(resnet18,SDog120)-steal(resnet18)-
8	 pretrain(mbnetv2,ImageNet)-transfer(Flower102,1)- testing
parent_sim: 0.0594 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.1684 gap=0.1090 pretrain(resnet18,ImageNet)-
ref_sim: 0.7131 gap=0.6537 train(mbnetv2,Flower102)-
ref_sim: 0.3222 gap=0.2628 train(mbnetv2,SDog120)-
ref_sim: 0.6782 gap=0.6188 train(resnet18,Flower102)-
ref_sim: 0.3529 gap=0.2935 train(resnet18,SDog120)-
ref_sim: 0.2178 gap=0.1583 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.3072 gap=0.2477 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.3405 gap=0.2811 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.3227 gap=0.2632 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.2420 gap=0.1825 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.3024 gap=0.2430 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.2529 gap=0.1934 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.2451 gap=0.1857 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.2656 gap=0.2061 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.3611 gap=0.3017 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.3570 gap=0.2976 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.3492 gap=0.2898 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3750 gap=0.3155 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.3786 gap=0.3191 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.3718 gap=0.3123 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.2469 gap=0.1875 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.2918 gap=0.2323 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.2874 gap=0.2280 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.2773 gap=0.2179 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.2686 gap=0.2092 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.3188 gap=0.2594 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.3520 gap=0.2926 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.3028 gap=0.2433 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.3712 gap=0.3118 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.3199 gap=0.2605 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.4530 gap=0.3935 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.5193 gap=0.4599 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.5626 gap=0.5032 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.3860 gap=0.3265 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.3367 gap=0.2773 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.7459 gap=0.6865 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.7438 gap=0.6844 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.7708 gap=0.7113 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.6423 gap=0.5829 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.7445 gap=0.6851 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.6646 gap=0.6051 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.5117 gap=0.4523 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.3813 gap=0.3219 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.5352 gap=0.4757 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.2993 gap=0.2399 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.4865 gap=0.4270 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.3746 gap=0.3152 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.7120 gap=0.6526 train(mbnetv2,Flower102)-prune(0.2)-
ref_sim: 0.6892 gap=0.6297 train(mbnetv2,Flower102)-prune(0.5)-
ref_sim: 0.4871 gap=0.4277 train(mbnetv2,Flower102)-prune(0.8)-
ref_sim: 0.3121 gap=0.2527 train(mbnetv2,SDog120)-prune(0.2)-
ref_sim: 0.3645 gap=0.3051 train(mbnetv2,SDog120)-prune(0.5)-
ref_sim: 0.3923 gap=0.3328 train(mbnetv2,SDog120)-prune(0.8)-
ref_sim: 0.7016 gap=0.6422 train(resnet18,Flower102)-prune(0.2)-
ref_sim: 0.7143 gap=0.6548 train(resnet18,Flower102)-prune(0.5)-
ref_sim: 0.7345 gap=0.6751 train(resnet18,Flower102)-prune(0.8)-
ref_sim: 0.3442 gap=0.2848 train(resnet18,SDog120)-prune(0.2)-
ref_sim: 0.3317 gap=0.2722 train(resnet18,SDog120)-prune(0.5)-
ref_sim: 0.3693 gap=0.3099 train(resnet18,SDog120)-prune(0.8)-
ref_sim: 0.7772 gap=0.7178 train(mbnetv2,Flower102)-distill()-
ref_sim: 0.4540 gap=0.3945 train(mbnetv2,SDog120)-distill()-
ref_sim: 0.7005 gap=0.6410 train(resnet18,Flower102)-distill()-
ref_sim: 0.3888 gap=0.3294 train(resnet18,SDog120)-distill()-
ref_sim: 0.7293 gap=0.6699 train(mbnetv2,Flower102)-steal(mbnetv2)-
ref_sim: 0.8509 gap=0.7915 train(mbnetv2,Flower102)-steal(resnet18)-
ref_sim: 0.3728 gap=0.3134 train(mbnetv2,SDog120)-steal(mbnetv2)-
ref_sim: 0.4494 gap=0.3900 train(mbnetv2,SDog120)-steal(resnet18)-
ref_sim: 0.7464 gap=0.6870 train(resnet18,Flower102)-steal(mbnetv2)-
ref_sim: 0.6207 gap=0.5613 train(resnet18,Flower102)-steal(resnet18)-
ref_sim: 0.3693 gap=0.3099 train(resnet18,SDog120)-steal(mbnetv2)-
ref_sim: 0.3837 gap=0.3242 train(resnet18,SDog120)-steal(resnet18)-
9	 pretrain(mbnetv2,ImageNet)-transfer(SDog120,0.1)- testing
parent_sim: 0.0369 pretrain(mbnetv2,ImageNet)-
ref_sim: 0.2981 gap=0.2612 pretrain(resnet18,ImageNet)-
ref_sim: 0.5524 gap=0.5156 train(mbnetv2,Flower102)-
ref_sim: 0.6397 gap=0.6028 train(mbnetv2,SDog120)-
ref_sim: 0.4719 gap=0.4350 train(resnet18,Flower102)-
ref_sim: 0.3782 gap=0.3414 train(resnet18,SDog120)-
ref_sim: 0.3279 gap=0.2910 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-
ref_sim: 0.3517 gap=0.3149 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-
ref_sim: 0.3056 gap=0.2687 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-
ref_sim: 0.4229 gap=0.3861 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-
ref_sim: 0.3825 gap=0.3457 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-
ref_sim: 0.3928 gap=0.3559 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-
ref_sim: 0.3361 gap=0.2992 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.2)-
ref_sim: 0.3341 gap=0.2972 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.5)-
ref_sim: 0.3505 gap=0.3136 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-prune(0.8)-
ref_sim: 0.3418 gap=0.3050 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.2)-
ref_sim: 0.3177 gap=0.2808 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.5)-
ref_sim: 0.3405 gap=0.3036 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-prune(0.8)-
ref_sim: 0.3225 gap=0.2856 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.2)-
ref_sim: 0.3373 gap=0.3004 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.5)-
ref_sim: 0.3572 gap=0.3204 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-prune(0.8)-
ref_sim: 0.3415 gap=0.3046 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.2)-
ref_sim: 0.3520 gap=0.3152 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.5)-
ref_sim: 0.3852 gap=0.3484 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-prune(0.8)-
ref_sim: 0.3718 gap=0.3350 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.2)-
ref_sim: 0.3831 gap=0.3462 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.5)-
ref_sim: 0.4034 gap=0.3665 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-prune(0.8)-
ref_sim: 0.4030 gap=0.3662 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.2)-
ref_sim: 0.4006 gap=0.3638 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.5)-
ref_sim: 0.4134 gap=0.3765 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-prune(0.8)-
ref_sim: 0.3525 gap=0.3157 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-distill()-
ref_sim: 0.3485 gap=0.3116 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-distill()-
ref_sim: 0.4303 gap=0.3935 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-distill()-
ref_sim: 0.4654 gap=0.4285 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-distill()-
ref_sim: 0.4411 gap=0.4042 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-distill()-
ref_sim: 0.4072 gap=0.3703 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-distill()-
ref_sim: 0.5253 gap=0.4885 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(mbnetv2)-
ref_sim: 0.6192 gap=0.5823 pretrain(resnet18,ImageNet)-transfer(Flower102,0.1)-steal(resnet18)-
ref_sim: 0.5033 gap=0.4664 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(mbnetv2)-
ref_sim: 0.5730 gap=0.5362 pretrain(resnet18,ImageNet)-transfer(Flower102,0.5)-steal(resnet18)-
ref_sim: 0.5425 gap=0.5056 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(mbnetv2)-
ref_sim: 0.4935 gap=0.4566 pretrain(resnet18,ImageNet)-transfer(Flower102,1)-steal(resnet18)-
ref_sim: 0.4372 gap=0.4003 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(mbnetv2)-
ref_sim: 0.4446 gap=0.4078 pretrain(resnet18,ImageNet)-transfer(SDog120,0.1)-steal(resnet18)-
ref_sim: 0.4030 gap=0.3662 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(mbnetv2)-
ref_sim: 0.4262 gap=0.3894 pretrain(resnet18,ImageNet)-transfer(SDog120,0.5)-steal(resnet18)-
ref_sim: 0.4584 gap=0.4216 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(mbnetv2)-
ref_sim: 0.4031 gap=0.3663 pretrain(resnet18,ImageNet)-transfer(SDog120,1)-steal(resnet18)-
ref_sim: 0.5237 gap=0.4869 train(mbnetv2,Flower102)-prune(0.2)-
